省份,年月,供应链环节,Q_action_0,Q_action_1,Q_action_3,Q_action_5,Q_action_10,experimental_label
山东,2024-07,流通,0.47490305,0.36751068,0.16222887,-0.02695026,-0.53945696,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-08,流通,0.46611002,0.57061166,0.5956634,0.52080375,0.19599062,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-09,流通,0.43046823,0.52740467,0.55558777,0.47952813,0.16511548,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-10,流通,0.6363367,0.75446594,0.7861656,0.7213657,0.39970416,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-11,流通,0.5847645,0.6862848,0.70613235,0.61969906,0.3068118,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-12,流通,0.52802056,0.3906138,0.20133613,0.013192544,-0.4951129,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-01,生产,0.463576,0.4044814,0.23383693,0.069583215,-0.40799153,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-02,生产,0.35121906,0.46872216,0.518639,0.45370546,0.16435206,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-03,生产,0.35326874,0.2505802,0.08356601,-0.11775065,-0.5681831,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-04,生产,0.33789265,0.2330885,0.06343882,-0.14729203,-0.6521145,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-05,生产,0.32225057,0.23042372,0.041760743,-0.14906242,-0.63177145,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-06,生产,0.3477092,0.22844878,0.07742536,-0.11428995,-0.62322354,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-07,生产,0.33764973,0.23389226,0.06349229,-0.13716681,-0.61747825,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-08,生产,0.39676678,0.29549217,0.10419887,-0.059460633,-0.55936396,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-09,生产,0.3524691,0.4623384,0.49764615,0.43322,0.12979037,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-10,生产,0.39848945,0.30338797,0.14068365,-0.034241788,-0.53494644,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-11,生产,0.4903491,0.666391,0.6946924,0.6376003,0.3484692,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-12,生产,0.6602951,0.57698596,0.41105956,0.23920542,-0.25604892,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-01,生产,0.49426472,0.4101454,0.24066348,0.06634276,-0.43185246,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-02,生产,0.47713816,0.37632456,0.21216659,0.010192955,-0.45794517,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-03,生产,0.48188207,0.39400858,0.2155226,0.04075303,-0.46317685,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-04,生产,0.44756305,0.3427338,0.17824236,-0.031759128,-0.48816743,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-05,生产,0.58126426,0.49266517,0.31703195,0.13880867,-0.36163288,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-06,生产,0.37989733,0.51771414,0.54240525,0.47175333,0.17291802,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-07,生产,0.55279875,0.46392334,0.28920314,0.11270729,-0.3822188,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-08,生产,0.5376742,0.44412655,0.2620186,0.0774541,-0.41302526,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-09,生产,0.48933768,0.3985226,0.23527722,0.02048331,-0.486823,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-10,生产,0.53989387,0.70348644,0.71050215,0.6341424,0.33325863,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-11,生产,0.42363325,0.587896,0.59119046,0.509687,0.20881402,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-12,生产,0.5716988,0.4813475,0.30384722,0.117767,-0.3745413,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-01,餐饮,0.51395166,0.40596703,0.26049292,0.01953336,-0.5085641,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-02,餐饮,0.42527324,0.29259235,0.12658271,-0.05062405,-0.56126565,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-03,餐饮,0.39897615,0.24802117,0.08141528,-0.04892049,-0.5643484,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-04,餐饮,0.35181558,0.20239323,0.045245856,-0.11171497,-0.6370317,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-05,餐饮,0.3430903,0.21940838,0.0353522,-0.11473245,-0.6317533,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-06,餐饮,0.31721455,0.21574026,0.022312462,-0.16280307,-0.6621639,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-07,餐饮,0.34109157,0.21360949,0.038652062,-0.13969916,-0.6484709,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-08,餐饮,0.36774355,0.26535767,0.06734058,-0.1582498,-0.62912637,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-09,餐饮,0.41501266,0.31092143,0.11338514,-0.05551087,-0.5717901,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-10,餐饮,0.3968021,0.28107062,0.098232776,-0.07778973,-0.5811211,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-11,餐饮,0.43813914,0.54940474,0.5759971,0.51281375,0.19004983,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2023-12,餐饮,0.5009599,0.67901504,0.65667486,0.56615937,0.25463593,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-01,餐饮,0.5190981,0.3785481,0.20237792,0.08156168,-0.42143992,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-02,餐饮,0.48670006,0.36532754,0.17978203,-0.017047195,-0.5138381,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-03,餐饮,0.48648396,0.36292082,0.18216847,-0.0086278375,-0.5051856,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-04,餐饮,0.5003744,0.36345208,0.18633668,0.058877222,-0.44358402,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-05,餐饮,0.43736053,0.59321713,0.5848074,0.49760887,0.18746805,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-06,餐饮,0.45223492,0.31605884,0.15017101,-0.02691651,-0.5358279,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-07,餐饮,0.38772327,0.5281128,0.52734125,0.44038796,0.13060433,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-08,餐饮,0.3882644,0.5042219,0.5330759,0.4669538,0.15847021,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-09,餐饮,0.517442,0.37051663,0.22040235,0.05500973,-0.4512266,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-10,餐饮,0.43038145,0.5766183,0.58833015,0.51471394,0.21022677,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-11,餐饮,0.34771553,0.4680575,0.48702273,0.4100918,0.103713155,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山东,2024-12,餐饮,0.45600247,0.5724163,0.5946012,0.53132087,0.21431261,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-01,流通,0.4921619,0.39447793,0.22375903,0.07612985,-0.4424016,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-02,流通,0.39581868,0.31175134,0.14940298,-0.009401357,-0.5006336,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-03,流通,0.37287107,0.28153032,0.12082431,-0.04311783,-0.5312723,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-04,流通,0.3597148,0.26875725,0.09688336,-0.063379206,-0.55680734,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-05,流通,0.3693375,0.28025433,0.10629839,-0.05339671,-0.5455293,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-06,流通,0.36131918,0.27205768,0.0954842,-0.063406415,-0.55713814,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-07,流通,0.3613627,0.2708129,0.08858615,-0.06951166,-0.56377435,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-08,流通,0.39732736,0.30744985,0.12064713,-0.034423478,-0.52647316,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-09,流通,0.40818447,0.315846,0.12480599,-0.03242261,-0.52284074,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-12,流通,0.6043767,0.49835196,0.3143133,0.13575697,-0.3383078,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-01,流通,0.5426845,0.4526997,0.24924898,0.08207362,-0.39023995,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-02,流通,0.5101979,0.41734397,0.2643446,0.071451135,-0.4032945,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-03,流通,0.513343,0.40372604,0.23468581,0.07481917,-0.41437724,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-04,流通,0.53148997,0.42076674,0.25213555,0.09611624,-0.3917384,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-05,流通,0.51290727,0.4021009,0.23394921,0.07761439,-0.4105815,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-06,流通,0.4555262,0.3467887,0.16957483,0.013140345,-0.48093972,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-07,流通,0.4609456,0.35329857,0.17283806,0.019574905,-0.4744144,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-09,流通,0.5419363,0.4422232,0.2766771,0.10615527,-0.3737047,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-10,流通,0.52657163,0.43913275,0.28492367,0.102770105,-0.3675365,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-11,流通,0.41725487,0.34641176,0.18460095,0.010915836,-0.45770195,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-12,流通,0.51700574,0.44671434,0.2917814,0.12231778,-0.33945447,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-01,生产,0.24543162,0.4106251,0.49847573,0.4527606,0.20041162,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-02,生产,0.39098814,0.42112473,0.36981907,0.16672656,-0.32314068,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-03,生产,0.39162645,0.37845546,0.2845521,0.09151221,-0.38823396,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-08,生产,0.5079627,0.4691005,0.36681134,0.18698052,-0.25778505,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-10,生产,0.4123676,0.37356463,0.25683767,0.101606086,-0.32501137,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-12,生产,0.69114506,0.6337329,0.5034916,0.34759635,-0.11550635,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-05,生产,0.53951263,0.4494654,0.31809908,0.14988944,-0.34139118,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-09,生产,0.5583733,0.4732089,0.32888275,0.1659973,-0.33227924,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-01,餐饮,0.23543508,0.14607453,-0.05632806,-0.23624223,-0.7497716,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-02,餐饮,0.43057778,0.3408617,0.13987392,-0.056177206,-0.5327524,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-03,餐饮,0.4308787,0.3428188,0.14023462,-0.055912264,-0.5329806,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-04,餐饮,0.41421828,0.32986146,0.12350768,-0.07149256,-0.54897475,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-05,餐饮,0.34400824,0.24986164,0.054709375,-0.14821763,-0.6300863,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-06,餐饮,0.35583484,0.26322907,0.06520283,-0.13666876,-0.6199005,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-07,餐饮,0.36428836,0.27275333,0.07273805,-0.12826008,-0.6121682,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-08,餐饮,0.43561655,0.5055532,0.49371055,0.41856277,0.06001669,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-09,餐饮,0.4297591,0.33395365,0.13592464,-0.033186026,-0.5244272,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-10,餐饮,0.43406796,0.3415188,0.13963771,-0.030215507,-0.51658726,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-11,餐饮,0.49508068,0.4049146,0.20809272,0.02703535,-0.45033187,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2023-12,餐饮,0.5881337,0.67442477,0.64879537,0.5644514,0.19263828,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-01,餐饮,0.5260688,0.4304242,0.21868718,0.06806152,-0.41598696,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-02,餐饮,0.52617496,0.429646,0.2196359,0.06745594,-0.41639885,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-03,餐饮,0.53540355,0.43683514,0.23052603,0.07446083,-0.40838903,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-04,餐饮,0.54152054,0.44641045,0.2356782,0.081846975,-0.39957356,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-05,餐饮,0.5439977,0.4495788,0.23753947,0.0849032,-0.39640895,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-06,餐饮,0.46310192,0.36810723,0.17298016,-0.002851611,-0.48967847,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-07,餐饮,0.40144625,0.4658028,0.455496,0.3675126,0.008175343,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-08,餐饮,0.42111573,0.32519406,0.12598026,-0.040714003,-0.5333532,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-09,餐饮,0.46661675,0.5449201,0.5354088,0.4660281,0.09771067,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-10,餐饮,0.5364113,0.4353545,0.23191136,0.07421156,-0.4094056,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-11,餐饮,0.33732224,0.3995791,0.39175984,0.2966696,-0.058273137,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
山西,2024-12,餐饮,0.42201522,0.4961674,0.49084988,0.4123532,0.05174893,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
广东,2023-01,流通,0.2548855,0.1407975,-0.06433144,-0.24888295,-0.76619095,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
广东,2023-02,流通,0.2936892,0.16085325,-0.036596805,-0.21557918,-0.7194587,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
广东,2023-03,流通,0.53830564,0.662065,0.6740016,0.61142623,0.28419167,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
广东,2023-04,流通,0.36413315,0.26547915,0.07261055,-0.11278197,-0.61275685,自动合成参数 DQN 实验版 / self-synthesized DQN experimental run
