policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
Q-learning,福建|流通|2023-06,福建,2023-06,流通,0,0,0.02910391114521711,0.0006729989054564011,-0.009160639718174934,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|生产|2023-06,福建,2023-06,生产,0,0,0.10516413445559383,0.0678688700745821,-0.03308991342782974,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,福建|餐饮|2023-06,福建,2023-06,餐饮,3,3,0.03364045060809982,0.01032360013654845,-0.004401788115501404,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,贵州|流通|2023-06,贵州,2023-06,流通,3,3,0.09065165596706645,0.025431672183019238,0.1451929658651352,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,贵州|餐饮|2023-06,贵州,2023-06,餐饮,5,5,0.061854303531209284,0.027340878327146524,0.06523548811674118,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|流通|2023-06,辽宁,2023-06,流通,3,3,0.03630982987187997,0.00177057245143812,-0.004888246301561594,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|生产|2023-06,辽宁,2023-06,生产,5,5,0.20893483524698597,0.15576357796584053,0.5793930292129517,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,辽宁|餐饮|2023-06,辽宁,2023-06,餐饮,5,5,0.061806471576495596,0.018750892320728605,0.056090932339429855,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|流通|2023-06,重庆,2023-06,流通,1,1,0.029635087639877305,0.005807875353854961,0.007205595728009939,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|生产|2023-06,重庆,2023-06,生产,10,10,0.16430148425539648,0.058980558010977305,0.43208274245262146,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,重庆|餐饮|2023-06,重庆,2023-06,餐饮,3,3,0.021342216304490035,0.005362764970937925,-0.03826151415705681,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,陕西|流通|2023-06,陕西,2023-06,流通,3,3,0.15163801594186668,0.06501283222667263,0.3153037428855896,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,陕西|生产|2023-06,陕西,2023-06,生产,1,1,0.54,1.0,0.798214316368103,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,青海|流通|2023-06,青海,2023-06,流通,3,3,0.54,1.0,0.9660816192626953,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,黑龙江|流通|2023-06,黑龙江,2023-06,流通,1,1,0.025800515599756293,0.0069844501656603775,0.003106769174337387,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,黑龙江|餐饮|2023-06,黑龙江,2023-06,餐饮,0,0,0.004315671040293417,0.001017047217114363,-0.001358421752229333,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,上海|流通|2023-07,上海,2023-07,流通,3,3,0.04993514942178216,0.019213000253884373,0.042346347123384476,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,上海|餐饮|2023-07,上海,2023-07,餐饮,3,3,0.5036096386903359,1.0,0.959662675857544,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|流通|2023-07,不详,2023-07,流通,5,5,0.35135514538292,0.0,0.7372665405273438,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,不详|餐饮|2023-07,不详,2023-07,餐饮,10,10,0.2614133315278418,7.194353006341665e-05,0.6541159152984619,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|流通|2023-07,云南,2023-07,流通,3,3,0.07631969653820056,0.0389953647679316,0.12188579887151718,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,云南|餐饮|2023-07,云南,2023-07,餐饮,1,1,0.01961280252140944,0.004788318761515304,-0.0054321615025401115,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,内蒙古|流通|2023-07,内蒙古,2023-07,流通,5,5,0.12536397274571254,0.0438740017786547,0.27463579177856445,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,内蒙古|餐饮|2023-07,内蒙古,2023-07,餐饮,5,5,0.06554676815557328,0.030131292519392446,0.07967141270637512,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,北京|流通|2023-07,北京,2023-07,流通,3,3,0.35861723178396776,0.34548269932945713,0.7844988703727722,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,吉林|流通|2023-07,吉林,2023-07,流通,3,3,0.052490317120079025,0.013570022781045347,0.043948933482170105,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,吉林|餐饮|2023-07,吉林,2023-07,餐饮,0,0,0.01311622227126903,0.002905547303648652,-0.004128505475819111,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|流通|2023-07,四川,2023-07,流通,3,3,0.026017044947578515,0.0033202959618240774,-0.0285925455391407,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|生产|2023-07,四川,2023-07,生产,5,5,0.18396517940792653,0.18175858352238938,0.5445250868797302,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,四川|餐饮|2023-07,四川,2023-07,餐饮,10,10,0.1733671299553815,0.09046087179292625,0.4984894096851349,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,天津|流通|2023-07,天津,2023-07,流通,1,1,0.024650373282215948,0.006546737945598023,0.0015057220589369535,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,天津|生产|2023-07,天津,2023-07,生产,3,3,0.42177016654059507,0.7632428022816844,0.9138357043266296,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,天津|餐饮|2023-07,天津,2023-07,餐饮,3,3,0.5098817148356902,1.0,0.9608482122421265,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,宁夏|餐饮|2023-07,宁夏,2023-07,餐饮,10,10,0.17536095711885624,0.1670110917892404,0.5846149921417236,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|流通|2023-07,安徽,2023-07,流通,1,1,0.01436630578715014,0.0004885757676318074,-0.013817254453897476,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|生产|2023-07,安徽,2023-07,生产,1,1,0.04308646833053227,0.015159956116363064,0.02791307121515274,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,安徽|餐饮|2023-07,安徽,2023-07,餐饮,5,5,0.06014597989317724,0.013775536013126116,0.045681484043598175,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|流通|2023-07,山东,2023-07,流通,0,0,0.0,0.0,0.0,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|生产|2023-07,山东,2023-07,生产,1,1,0.08107255084325692,0.007869177380478608,0.07045988738536835,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山东|餐饮|2023-07,山东,2023-07,餐饮,0,0,0.002725163199977326,0.0005304776719776425,-0.0008577860426157713,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山西|流通|2023-07,山西,2023-07,流通,5,5,0.10506917894685283,0.06776188617792436,0.23864208161830902,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,山西|餐饮|2023-07,山西,2023-07,餐饮,0,0,0.01625360094981668,0.0037603389064026394,-0.005116021726280451,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|流通|2023-07,广东,2023-07,流通,3,3,0.02706464019298526,0.0,-0.028753750026226044,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|生产|2023-07,广东,2023-07,生产,5,5,0.4242688363460605,0.0008835243172181129,0.8255659341812134,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广东|餐饮|2023-07,广东,2023-07,餐饮,0,0,0.004087852299805947,0.0006634414681604152,-0.001286712591536343,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|流通|2023-07,广西,2023-07,流通,0,0,0.0013368975172720478,0.0002063976606505573,-0.00042080864659510553,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,广西|生产|2023-07,广西,2023-07,生产,10,10,0.4334631695243231,0.0010001637807892474,0.9062104225158691,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|流通|2023-07,新疆,2023-07,流通,3,3,0.1527704755115719,0.13088992726379547,0.3651401400566101,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|生产|2023-07,新疆,2023-07,生产,3,3,0.49921385854199885,1.0,0.9588109254837036,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,新疆|餐饮|2023-07,新疆,2023-07,餐饮,1,1,0.019387231248602713,0.004715653236611822,-0.00573996314778924,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|流通|2023-07,江苏,2023-07,流通,10,10,0.4167540595372565,0.00036138515893076615,0.8926529288291931,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|生产|2023-07,江苏,2023-07,生产,1,1,0.04710643038889444,0.0174837989384409,0.033876534551382065,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江苏|餐饮|2023-07,江苏,2023-07,餐饮,0,0,0.006616494018078052,0.0014611770651178496,-0.002082638442516327,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|流通|2023-07,江西,2023-07,流通,0,0,0.014153039432502373,0.0015165330477689546,-0.004454853478819132,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,江西|餐饮|2023-07,江西,2023-07,餐饮,3,3,0.02086357876075945,0.005200713555018421,-0.03955282270908356,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|流通|2023-07,河北,2023-07,流通,0,0,0.003265080621701171,0.00017222774208759412,-0.0010277330875396729,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|生产|2023-07,河北,2023-07,生产,5,5,0.198341663415156,0.20757478264946996,0.593326210975647,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河北|餐饮|2023-07,河北,2023-07,餐饮,3,3,0.027334705528412634,0.007589181812252702,-0.021924316883087158,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|流通|2023-07,河南,2023-07,流通,5,5,0.034899283475779266,0.0003932996752385657,-0.04748959094285965,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,河南|餐饮|2023-07,河南,2023-07,餐饮,5,5,0.6944211280315931,0.013298097002959834,0.9663719534873962,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|流通|2023-07,浙江,2023-07,流通,3,3,0.05606193357340465,0.001044547957827521,0.04242036119103432,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|生产|2023-07,浙江,2023-07,生产,0,0,0.12936330508442587,0.024141396773763556,-0.04069656506180763,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,浙江|餐饮|2023-07,浙江,2023-07,餐饮,3,3,0.04344940943058742,0.007852442191346442,0.017384396865963936,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖北|流通|2023-07,湖北,2023-07,流通,1,1,0.010492134324094227,0.0014676883785265547,-0.01805596798658371,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖北|生产|2023-07,湖北,2023-07,生产,5,5,0.20964727736137978,0.15410781344665395,0.5797210335731506,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖北|餐饮|2023-07,湖北,2023-07,餐饮,5,5,0.08398367095661637,0.04594659695139081,0.15306849777698517,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
Q-learning,湖南|流通|2023-07,湖南,2023-07,流通,1,1,0.005921368146635123,0.0013329595365111403,-0.023661943152546883,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
