policy,状态ID,省份,年月,供应链环节,desired_action,applied_action,risk_score,uncertainty_score,rescaled_reward,experimental_label
DQN修正版,内蒙古|流通|2024-09,内蒙古,2024-09,流通,10,10,0.08410058184239237,0.020431136367501955,0.06845536082983017,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,北京|餐饮|2024-09,北京,2024-09,餐饮,10,10,0.10118873862027256,0.025943283004129986,0.14739109575748444,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|流通|2024-09,吉林,2024-09,流通,0,0,0.004352308456036078,0.0005844152509047271,-0.001369953970424831,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,吉林|餐饮|2024-09,吉林,2024-09,餐饮,0,0,0.005869808731592382,0.0013236523721747535,-0.0018476088298484683,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|流通|2024-09,四川,2024-09,流通,1,1,0.09493777403997239,0.001427768394707676,0.08417034149169922,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|生产|2024-09,四川,2024-09,生产,10,10,0.07359714118515613,0.01989862795194108,0.023685092106461525,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,四川|餐饮|2024-09,四川,2024-09,餐饮,0,0,0.017472276262310425,0.0009181868278466208,-0.005499607417732477,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|流通|2024-09,天津,2024-09,流通,0,0,0.012248382499426471,0.0011706132715503612,-0.0038553443737328053,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,天津|生产|2024-09,天津,2024-09,生产,3,3,0.18398482728897078,0.1817928692464594,0.4621030390262604,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,宁夏|餐饮|2024-09,宁夏,2024-09,餐饮,3,3,0.03724455889787444,0.012064877698400835,0.005760515574365854,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|流通|2024-09,安徽,2024-09,流通,1,1,0.026227165605529252,0.0,0.00034141968353651464,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|生产|2024-09,安徽,2024-09,生产,0,0,0.00904398277628882,0.001948832989580471,-0.0028467224910855293,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,安徽|餐饮|2024-09,安徽,2024-09,餐饮,1,1,0.028495572952816677,0.0037561594213175484,0.00485887611284852,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|流通|2024-09,山东,2024-09,流通,10,10,0.4205027414264985,0.0,0.8956986665725708,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|生产|2024-09,山东,2024-09,生产,5,5,0.06528017013365844,0.002979438288877739,0.05042417347431183,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山东|餐饮|2024-09,山东,2024-09,餐饮,1,1,0.05732759146759847,0.0009830225943837523,0.03851442411541939,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|流通|2024-09,山西,2024-09,流通,5,5,0.1397849000336323,0.03591059142472748,0.30835360288619995,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|生产|2024-09,山西,2024-09,生产,3,3,0.22618244152939532,0.19058505847626803,0.5437930226325989,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,山西|餐饮|2024-09,山西,2024-09,餐饮,10,10,0.33903997284649323,0.004889118788427522,0.805965781211853,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|流通|2024-09,广东,2024-09,流通,5,5,0.07138362393566453,0.0,0.06637810170650482,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|生产|2024-09,广东,2024-09,生产,10,10,0.3866036783601523,3.020914850329191e-05,0.8637188076972961,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广东|餐饮|2024-09,广东,2024-09,餐饮,3,3,0.030585956852363667,0.00026037510977828545,-0.020003139972686768,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|流通|2024-09,广西,2024-09,流通,5,5,0.35553784380289283,0.0005678500827333422,0.7434629797935486,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|生产|2024-09,广西,2024-09,生产,5,5,0.44110653258976745,3.1414447015370874e-05,0.8414024710655212,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,广西|餐饮|2024-09,广西,2024-09,餐饮,1,1,0.02333603267927293,0.002969150006966172,-0.0017703918274492025,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|流通|2024-09,新疆,2024-09,流通,5,5,0.2088701628929188,0.08896346846742327,0.530712366104126,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|生产|2024-09,新疆,2024-09,生产,3,3,0.22655907424439373,0.1938173071439877,0.5462851524353027,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,新疆|餐饮|2024-09,新疆,2024-09,餐饮,0,0,0.01409937629767486,0.0020331350643907698,-0.004437962546944618,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|流通|2024-09,江苏,2024-09,流通,1,1,0.09942939242515424,0.00018087498739445264,0.08899687230587006,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|生产|2024-09,江苏,2024-09,生产,0,0,0.02869223460669549,0.006211286718134886,-0.009031068533658981,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江苏|餐饮|2024-09,江苏,2024-09,餐饮,0,0,0.03001588258382975,0.0010878678616897404,-0.009447671473026276,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|流通|2024-09,江西,2024-09,流通,3,3,0.03385594908923434,0.0004745631685453379,-0.011896777898073196,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|生产|2024-09,江西,2024-09,生产,3,3,0.053674881326800414,0.010256513490868311,0.044125113636255264,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,江西|餐饮|2024-09,江西,2024-09,餐饮,0,0,0.008465778846958656,0.001827059470370559,-0.0026647255290299654,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|流通|2024-09,河北,2024-09,流通,1,1,0.03644729287248683,7.037142471122411e-05,0.012772522866725922,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|生产|2024-09,河北,2024-09,生产,1,1,0.06375064220814587,0.013059595038656521,0.051955342292785645,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河北|餐饮|2024-09,河北,2024-09,餐饮,1,1,0.02730132419543721,0.0023005138225859444,0.0027258757036179304,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|流通|2024-09,河南,2024-09,流通,0,0,0.025607968501212375,0.0,-0.008060320280492306,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|生产|2024-09,河南,2024-09,生产,5,5,0.06281274834155767,0.014583612398637008,0.05487041175365448,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,河南|餐饮|2024-09,河南,2024-09,餐饮,10,10,0.5339446343802166,0.003010515214534016,0.9587822556495667,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|流通|2024-09,浙江,2024-09,流通,1,1,0.022393128573979293,0.0005865257170705098,-0.004034196026623249,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|生产|2024-09,浙江,2024-09,生产,5,5,0.0787560559854814,0.014760743293746789,0.10472443699836731,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,浙江|餐饮|2024-09,浙江,2024-09,餐饮,1,1,0.04192318914986902,0.0040521608815063895,0.021284770220518112,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|流通|2024-09,湖北,2024-09,流通,1,1,0.0022392845498377854,0.00012261613633846014,-0.02869437076151371,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|生产|2024-09,湖北,2024-09,生产,5,5,0.20450527261237147,0.03967226179476023,0.482042133808136,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖北|餐饮|2024-09,湖北,2024-09,餐饮,10,10,0.0938819936646336,0.003447423518282295,0.08416983485221863,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|流通|2024-09,湖南,2024-09,流通,1,1,0.012382184506615136,0.000834054157713308,-0.016061434522271156,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|生产|2024-09,湖南,2024-09,生产,1,1,0.02366852467497927,0.002614599611977984,-0.001533676404505968,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,湖南|餐饮|2024-09,湖南,2024-09,餐饮,1,1,0.031271312540096616,0.009249473358744027,0.010807995684444904,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,甘肃|流通|2024-09,甘肃,2024-09,流通,3,3,0.10610424629670805,0.06893223114657401,0.21569305658340454,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|流通|2024-09,福建,2024-09,流通,1,1,0.03642713071588688,0.00013297755882510557,0.012777488678693771,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
DQN修正版,福建|生产|2024-09,福建,2024-09,生产,10,10,0.36679649941350206,0.004580305994083714,0.84299635887146,DQN修正版 experimental run / revised DQN experimental run; not formal policy conclusion
